Mouse Action,Traveled Distance,Elapsed Time,length_of_line,largest_deviation,User
2,80.48862224,1.513,6.708203932,18.78297101,7
2,957.873363,4.118,2.236067977,300.9747498,7
2,785.5433364,33.883,25.49509757,93.54739646,7
2,38.10382706,1.201,5.385164807,6.313641498,7
1,1654.32369,2.325,856.9527408,285.9947677,7
3,387.8282058,2.792,258.156929,7.43733669,7
1,2310.556706,1.451,33.83784863,1053.701741,7
3,180.7321925,0.78,177.4063133,9.097759657,7
1,611.302802,0.39,219.3467574,37.35181726,7
1,291.6614094,0.936,206.8864423,82.13201316,7
3,28.82270247,0.531,27.01851217,2.553804575,7
1,1112.250292,0.53,142.6359001,115.4477939,7
5,148.6004622,1.482,143.7358689,6.011025688,7
2,1250.366147,1.061,1215.575995,64.61957156,7
2,140.1244613,0.904,135.7239846,8.42887131,7
2,996.2321245,2.293,360.998615,359.5027643,7
2,852.7201054,1.061,725.0172412,89.61855844,7
2,507.9027668,1.076,120.9669376,158.1175846,7
1,1455.668345,5.304,261.0172408,199.9178286,7
1,87.70366513,0.156,85.88364221,6.893047206,7
1,796.4756682,5.413,242.243679,229.2113472,7
1,228.369004,0.234,226.1791325,9.824071633,7
1,245.1618762,0.422,101.5480182,52.50717931,7
2,69.1626749,0.717,51.2445119,11.98177087,7
2,111.2812825,0.905,90.24965374,7.612217571,7
2,565.5598237,1.108,461.061818,85.83881479,7
2,530.3245704,0.78,431.983796,39.89732985,7
2,452.4881879,0.858,431.0278413,22.69458968,7
2,752.0821792,1.045,661.7529751,90.84205476,7
2,357.0017026,0.921,340.3321907,21.37029702,7
2,3059.644252,2.294,324.3362453,771.7577164,7
2,498.1847504,0.64,492.5900933,14.81556389,7
2,962.0057334,1.092,903.7223025,92.28498596,7
2,1067.347434,6.099,101.8626526,199.1505177,7
5,797.5179826,18.096,159.2388144,133.2778072,7
2,513.4795132,1.888,436.726459,65.51698302,7
2,666.0174284,1.389,457.0306335,192.8995422,7
1,713.7185007,3.151,477.3468341,95.29339414,7
2,188.806587,0.655,182.4856159,6.943012982,7
2,665.39339,1.03,578.4055671,61.33412612,7
2,739.7236078,1.701,581.6743075,91.84521185,7
2,527.7042466,1.217,211.6034026,140.8294934,7
2,983.7691446,5.585,402.0199,304.1988717,7
1,875.1122016,0.827,607.8503105,90.39725579,7
2,777.8823625,1.155,130.9198228,258.6926813,7
2,312.1256731,0.811,295.1829941,38.01709524,7
1,1206.652039,2.87,442.4985876,81.22511802,7
2,436.1487495,1.186,314.1273627,65.32382223,7
2,778.6684043,1.358,635.8026423,90.01849975,7
4,41.82858705,0.671,29.01723626,6.444445582,7
2,166.735956,1.264,4.472135955,15.65247584,7
2,501.123622,1.466,9.486832981,169.4980826,7
2,392.405101,2.668,8.062257748,62.63754097,7
5,10.89292223,6.427,5.656854249,0.707106781,7
2,106.2509274,3.666,21.84032967,20.60408459,7
2,1528.183075,2.683,514.3821537,173.3594359,7
2,382.2989765,1.03,7.280109889,74.03734397,7
5,158.3119075,0.811,154.9354704,10.19779393,7
1,463.426637,1.467,179.0251379,136.9751773,7
3,38.98567966,0.39,37.69615365,2.228344058,7
2,113.3507571,0.78,41.59326869,48.18087309,7
2,687.3365014,1.295,470.0638255,178.4098147,7
2,20.39139573,0.608,2.828427125,0.707106781,7
2,20.04862718,0.811,10.04987562,4.577171075,7
2,1868.5299,5.18,263.6000759,734.6925048,7
2,402.8479768,1.357,141.5980226,82.93194909,7
5,129.424459,0.795,129.034879,2.58069758,7
2,498.5587139,2.309,240.2602755,158.0619181,7
2,17.30713579,0.609,4.123105626,3.152963125,7
2,389.8310926,5.179,132.1362933,135.8143138,7
5,521.0794612,4.087,217.0760235,57.6526131,7
2,283.9634529,2.137,158.8238017,96.01835388,7
2,602.5847437,0.92,149.5760676,137.5888558,7
2,22.23606798,0.639,21,1,7
1,220.9178372,1.357,161.245155,50.97827592,7
2,648.2124692,1.311,640.0382801,11.93678603,7
2,1909.406224,10.421,825.37022,253.0137324,7
2,17.53663106,0.483,6.403124237,3.279649,7
2,1901.221578,4.742,238.4722206,692.7557414,7
5,475.7180655,5.726,316.1724213,69.44312192,7
2,652.4810291,3.057,205.3509192,69.3057526,7
2,517.1982713,1.28,334.6774567,124.379456,7
1,346.9533539,0.905,302.0016556,59.14537112,7
3,89.29335045,1.731,84.38009244,3.460531881,7
1,98.16114675,0.671,87.29833904,15.25802226,7
3,88.43046212,0.671,86.20904825,1.415164678,7
2,477.0590419,1.638,440.3316932,44.60273995,7
2,858.213332,1.341,633.7586291,141.0947258,7
2,82.90242378,0.686,16.2788206,14.43593525,7
2,108.5026438,1.014,12.04159458,14.53295897,7
2,327.9284852,4.602,2.236067977,80.49844719,7
2,500.1487748,19.188,17.49285568,198.423863,7
1,1018.411257,0.562,1014.126225,10.39515569,7
1,302.2186605,0.889,196.3058838,25.06292682,7
3,231.4859451,0.499,228.9650628,5.542330276,7
1,406.9930641,0.967,353.3624202,77.63700505,7
2,43.99566354,0.499,41.30375286,6.270616641,7
1,126.4072517,0.452,119.9208072,18.31208488,7
1,471.3435668,0.592,465.9109357,5.526807385,7
2,833.1343817,0.749,668.0516447,51.8208439,7
2,1172.596885,1.653,1135.423269,59.42453518,7
1,1200.214347,0.592,1020.896175,89.82989872,7
1,27.36955569,0.156,27.07397274,1.366626182,7
1,45.21074289,0.234,43.8634244,1.003113656,7
2,183.7054062,1.17,91.35097153,38.72974683,7
5,40.64975334,1.014,29.61418579,9.488695789,7
2,3335.938764,9.454,369.7796641,594.6054403,7
2,1874.207064,3.885,575.9140561,177.3129149,7
5,1796.010294,29.094,248.6222034,118.054621,7
5,334.2504528,0.936,304.3221977,39.87221469,7
2,123.6017525,0.593,50.96076922,44.77954385,7
2,447.5524324,3.51,113.7189518,79.47663829,7
1,387.1734239,1.591,79.93122043,97.99675218,7
1,290.7098887,0.827,141.4390328,9.346783372,7
1,818.116954,0.921,650.676571,160.1440787,7
3,310.9955864,0.656,308.0016234,12.50967433,7
1,489.779437,1.638,354.9830982,128.7244385,7
1,1575.601992,1.747,75.82216035,462.5824408,7
2,828.7660457,1.965,442.4036618,184.9803857,7
2,640.2305081,1.139,609.0155991,46.4323082,7
2,1061.107943,2.355,524.7037259,115.6786144,7
2,146.6170213,0.936,137.2953022,18.51483598,7
2,365.6435849,0.811,341.1158161,35.00277453,7
2,465.4671854,1.763,367.8382797,74.97860207,7
1,212.2236464,0.905,153.0130713,59.19102153,7
2,142.1907369,1.138,97.94386147,28.72053396,7
1,1461.438769,4.01,392.521337,254.9517455,7
3,62.58730744,0.546,61.81423784,2.103075352,7
2,187.8759154,0.764,135.3661701,20.12319621,7
2,2679.505444,4.259,475.0789408,575.8958701,7
2,2635.947185,85.114,1057.877592,232.0618206,7
5,1268.777873,2.231,762.2611101,140.0071427,7
5,310.0782152,0.967,276.3222756,59.91192698,7
2,192.0743155,3.604,26.83281573,24.59674775,7
2,1983.2245,5.367,559.4899463,264.1977769,7
2,399.7828929,0.437,394.4426448,25.58546885,7
2,376.5871594,1.919,143.756739,57.45121974,7
2,373.6699092,1.279,257.0700294,44.94884148,7
5,205.1513258,1.623,78.71467462,52.18848988,7
1,719.2632519,0.889,619.0072697,61.06713418,7
3,270.3269493,0.343,258.001938,8.802259463,7
2,352.7905,0.655,339.589458,27.65103503,7
2,630.8122122,1.03,74.40430095,259.0172847,7
2,1322.694194,1.529,770.6893019,389.2619234,7
2,3314.133298,11.95,16.76305461,376.0651113,7
5,899.1711805,19.735,352.5365229,235.3798673,7
2,343.3009715,1.03,247.9516082,72.24796859,7
2,22.97483686,0.343,19.6468827,1.221567837,7
2,719.1032058,1.17,516.6120401,151.3205151,7
5,578.1995691,2.714,413.6967488,129.9260875,7
2,484.2119002,1.45,403.6285421,57.98400648,7
2,163.4035506,2.418,41.01219331,15.72703013,7
2,1530.521686,5.6,26.01922366,215.2254838,7
2,276.2249731,1.794,265.1527861,8.64030144,7
2,646.3589618,1.045,5,102,7
2,762.0282485,1.592,244.167975,327.1026842,7
2,469.0465242,0.904,452.0995466,20.90468808,7
2,324.1367749,0.811,320.0765533,16.50542642,7
2,519.3012924,1.419,295.4471188,14.87237384,7
2,21.20667743,0.343,19.23538406,2.027513455,7
2,225.7877663,0.812,194.3656348,8.983069469,7
2,433.1678881,1.56,317.2380809,56.94146159,7
1,604.7333011,1.701,293.2098225,99.26679725,7
3,59.51619551,1.575,53.03772242,6.561367723,7
1,64.91220555,0.562,57.28001397,11.3477626,7
3,58.903877,0.873,57.218878,1.730198205,7
2,467.5976596,2.403,419.3149175,33.95300145,7
2,690.6887114,1.404,631.5892653,52.58480761,7
2,32.83719414,0.671,12.36931688,7.276068751,7
2,30.00876701,0.749,7.280109889,8.378994401,7
2,446.1020626,1.654,7.615773106,96.37892172,7
2,61.72093208,3.775,17.80449381,5.335731585,7
2,23.6057112,0.359,22.84731932,1.444370761,7
2,73.33960058,1.155,23.02172887,19.76393705,7
1,1628.449987,17.129,181.7058062,182.1790987,7
3,285.6413035,0.452,274.7544358,10.66406805,7
2,729.8185466,1.061,690.5280588,69.13404805,7
2,9.414213562,0.452,9.055385138,0.773020683,7
2,33.00160476,0.734,8.062257748,4.217180976,7
2,150.2915295,0.936,18.43908891,69.09235082,7
2,266.4003957,1.17,5.099019514,115.1201713,7
1,777.1386681,1.076,514.1692328,224.3230295,7
2,6259.100863,46.551,712.3938517,582.5948652,7
2,200.3462776,0.795,195.532606,10.15687379,7
2,4405.098519,12.636,90.55385138,591.2724769,7
2,964.833127,2.371,514.8057886,107.1957643,7
2,366.424665,2.449,52.20153254,24.46288332,7
1,586.6922864,0.53,514.6047027,16.8109618,7
2,273.8627793,0.624,200.4195599,80.77055955,7
2,397.2898788,3.76,352.8356558,25.88457218,7
2,675.0417373,1.996,123.9435355,154.4816349,7
2,134.5949042,0.717,123.3693641,9.240543698,7
2,806.6920016,2.371,597.1264523,85.47603243,7
1,1319.494312,1.638,307.5987646,229.5067735,7
2,357.6433519,0.718,313.6000638,65.39539486,7
2,382.6045361,1.014,350.6565271,22.82575507,7
2,405.4740686,10.468,129.0038759,65.08331584,7
2,243.7315842,2.808,120.503112,18.88747902,7
2,608.2076248,1.092,581.8333095,63.05586051,7
1,614.3671779,1.092,505.8626296,96.51829794,7
2,55.04303693,0.562,40.31128874,11.28716085,7
2,66.8271207,0.499,62.64183905,8.620436567,7
2,360.1769255,3.573,349.3680008,31.71154763,7
2,224.3580336,0.889,122.6417547,67.0978658,7
2,200.557456,2.637,116.7090399,22.41471613,7
2,653.3664801,1.357,591.2190795,66.61828308,7
1,665.3399093,0.89,378.208937,139.1320904,7
2,582.0157854,1.202,271.3263717,139.9200518,7
2,506.0221979,3.104,357.7065837,111.2448074,7
2,175.7694729,1.326,32.24903099,81.36678589,7
2,5518.119656,29.484,718.0006964,578.9604413,7
2,575.6614754,1.451,574.4919495,8.647640763,7
2,1123.686507,2.059,728.2945833,270.9398155,7
2,30.69815801,0.748,30.08321791,0.797786994,7
2,1332.37725,1.778,750.2806142,452.5733353,7
2,1163.332978,2.559,286.5868106,106.390102,7
2,1606.291866,6.146,507.5677295,375.7626597,7
2,1068.56267,7.191,538.1124418,102.4525652,7
2,61.22723948,0.827,59.40538696,4.292540004,7
2,658.4701079,1.607,390.6008193,91.86616677,7
2,1639.326658,2.762,735.9415738,100.8884437,7
2,808.092285,8.221,8.246211251,130.9692375,7
2,969.2386502,5.632,2.828427125,93.33809512,7
2,326.7811004,1.045,294.1700189,37.34575006,7
2,331.8123034,0.999,148.8522758,28.30322868,7
2,1434.492264,4.493,253.2133488,225.8648696,7
2,51.58645317,0.499,50.80354318,2.086468647,7
1,124.0194564,0.702,99.24716621,31.03363167,7
3,502.2279727,2.809,372.6338686,17.36288766,7
2,914.7499733,3.151,273.6512379,81.81216417,7
3,467.5347242,2.09,297.3550067,67.93226798,7
2,715.3708066,6.896,410.9622854,74.0627573,7
2,1956.459699,7.785,383.5322672,277.9140352,7
2,37.68572789,0.765,22.36067977,2.236067977,7
2,863.3178889,2.902,335.1492205,135.563496,7
1,738.6291577,1.576,347.6665069,29.6203396,7
3,46.40004159,0.687,45.01110974,2.710441949,7
2,488.293248,2.215,41.19465985,209.2018731,7
3,218.91612,0.983,204.2988008,2.985822715,7
1,233.9985819,0.842,207.3933461,5.014625684,7
3,307.0532979,0.608,305.4995908,4.183311658,7
2,315.9226056,0.452,206.1552813,86.73073951,7
2,901.8240596,11.482,76.79192666,237.7984353,7
1,787.5165805,1.56,369.682296,203.2177381,7
3,463.5459811,2.589,252.1606631,17.3103923,7
2,535.3842858,0.905,476.6182959,87.29627116,7
1,678.7501945,2.652,125.8650071,269.6539793,7
3,43.29975437,0.608,42.05948169,1.592982065,7
2,251.870881,1.123,36.06937759,71.69516561,7
2,55.32067472,0.718,52,5,7
2,90.58236517,1.217,46.57252409,25.12210843,7
2,49.54560343,2.028,14.14213562,2.121320344,7
2,292.2840831,6.443,105.5461984,51.61720727,7
1,83.57867143,0.64,69.11584478,7.205294265,7
2,112.1963526,1.919,54.91812087,7.538495372,7
2,82.07862085,1.654,52,25,7
1,102.1420311,1.108,55.75840744,10.15093555,7
2,27.6251184,0.483,26.30589288,2.965115093,7
1,52.86353168,1.092,39.84971769,4.91847901,7
2,123.7354955,1.123,58.46366393,37.44205978,7
1,47.09550501,0.344,40.24922359,8.94427191,7
1,146.5571442,2.262,8.94427191,16.09968944,7
1,229.1466416,1.794,58.6003413,19.74391231,7
2,217.4912476,2.761,84.43340571,61.59884179,7
2,105.4235419,1.857,55.00909016,16.12460772,7
1,101.2887661,0.562,91.08786966,10.41851131,7
1,13.07768723,0.141,12.64911064,0.948683298,7
1,117.3839902,0.546,23.34523506,18.9760351,7
1,297.9449932,2.48,55.22680509,44.54358705,7
1,24.12221976,0.141,23.85372088,1.173821063,7
1,22.73039557,0.109,22.56102835,0.664863311,7
1,97.45067405,0.624,91.5259526,8.937355763,7
1,170.5923331,2.091,53.90732789,20.60944297,7
1,89.38990366,0.671,22.8035085,32.97738153,7
1,117.0520387,1.357,32.01562119,2.49878019,7
1,289.5369779,0.686,265.0056603,49.09329101,7
3,133.4891044,0.609,126.1150269,6.795383717,7
2,251.8856394,0.78,144.8999655,74.28573198,7
2,876.7305183,5.319,347.7139629,271.0129878,7
1,269.5452335,5.756,163.9817063,42.15714153,7
1,52.5334607,0.187,49.64876635,7.492633299,7
1,689.5778233,1.388,182.5623181,256.6356545,7
1,613.8510688,1.607,114.4814395,56.9437284,7
1,7,0.109,5.385164807,0.742781353,7
1,305.1735904,0.967,268.5088453,48.04683431,7
1,18.99070478,0.296,1,9,7
3,33.60394726,0.577,30.06659276,3.458988547,7
2,510.5522295,1.03,404.3575151,65.32338096,7
2,18.30056308,0.624,15.13274595,3.039765562,7
2,305.0074428,1.498,242.8353352,21.55370015,7
2,55.42311269,0.546,54.08326913,2.107860746,7
2,263.0236325,1.17,193.1320792,48.95095647,7
2,38.66978609,0.593,17.11724277,1.635777466,7
2,414.033316,6.583,233.6193485,22.13429681,7
2,10.88634952,0.405,10.44030651,0.574695771,7
1,442.0541888,5.054,199.0602924,56.51554042,7
1,38.22035998,0.343,36.40054945,1.510966203,7
2,38.83719414,1.139,16.2788206,6.880105309,7
2,103.0852366,2.013,19.23538406,7.954091247,7
2,15.47870866,0.468,14.56021978,0.824163384,7
1,107.8883047,1.233,67.0298441,27.31619064,7
1,37.83477604,0.14,37.05401463,3.184540223,7
1,43.20632327,0.234,42.75511665,2.61956951,7
1,32.97808426,0.156,32.01562119,2.717423457,7
1,392.3820282,3.167,40.24922359,81.84008798,7
2,634.9476357,1.373,322.9690388,105.7593636,7
2,126.3064301,1.56,84.09518417,14.60250087,7
1,2662.538744,12.214,87.86353055,146.7275435,7
3,210.3854904,0.686,207.1714266,7.056957728,7
2,455.5545883,1.123,431.6758043,43.32417943,7
2,1725.62197,3.666,718.4824285,206.9681792,7
1,92.37481938,0.156,90.93404203,5.839397305,7
1,728.9650882,0.764,153.0294089,83.00365327,7
1,99.39556938,0.109,99.2975327,0.624386108,7
1,200.7138299,0.453,192.8159744,21.56460331,7
2,465.6961616,0.998,425.9448321,56.54253364,7
2,687.9985853,2.106,217.0092164,47.94727235,7
2,104.3650391,0.92,29.83286778,7.709617516,7
2,821.0763806,2.511,222.1035794,144.4731331,7
5,848.6059039,4.243,444.4063456,46.11770332,7
2,2213.080341,7.035,490.2417771,295.8295412,7
2,1235.589751,7.083,404.2239478,329.2778687,7
2,1204.264697,3.541,287.7377278,34.31944805,7
2,5331.852551,8.33,533.6384544,815.5465492,7
2,1374.784846,2.964,326.2713595,255.5664099,7
2,1279.457856,2.387,552.2408895,136.4893499,7
2,6.828427125,0.312,6.32455532,1.264911064,7
2,442.7028329,1.825,374.2258676,81.1354923,7
2,919.129104,2.839,708.0826223,40.37240726,7
2,846.1061689,1.42,644.4377394,97.22894264,7
2,113.7884103,0.842,108.3374358,2.842969262,7
2,1226.888987,2.355,681.5350321,317.0548685,7
2,549.6152726,1.373,350.8532457,139.5939773,7
2,1084.052133,1.762,610.4989762,86.60948185,7
1,947.9877539,1.077,300.3414723,67.50982421,7
3,669.4108149,0.78,664.3319953,17.05171523,7
2,588.2817626,5.46,333.0480446,133.461225,7
2,916.1689361,1.935,577.8183105,122.9486825,7
2,489.7282406,1.28,13.34166406,221.8613799,7
2,249.2161745,0.702,121.148669,95.94822705,7
2,255.3751285,10.077,139.057542,56.83258803,7
2,1303.634393,4.556,164.638999,173.7984327,7
2,1675.961645,2.122,718.0174093,472.0651556,7
2,710.0407041,2.418,571.724584,65.77292817,7
2,2178.126742,6.115,523.2332176,434.6264579,7
2,2004.740561,3.292,492.6662156,153.0853905,7
2,1766.838489,1.7,566.7309767,94.45045744,7
2,541.4171049,1.108,301.4382192,89.62367171,7
2,1453.232635,2.325,429.2423558,336.5860756,7
1,1040.256376,5.881,747.4289264,102.2572144,7
3,396.266622,2.808,143.3910736,40.29539534,7
2,421.1296526,1.186,335.4176501,80.62485678,7
3,144.6004398,1.155,139.4309865,11.79077937,7
2,963.3071964,1.841,277.7516877,285.8560489,7
1,76.63025669,0.515,72.02777242,9.190899257,7
3,197.0446165,1.248,189.528362,13.73936847,7
2,347.9915099,2.044,243.0740628,26.96708947,7
1,18.09901951,0.28,17.11724277,0.934729981,7
3,236.7426291,1.232,231.8124242,9.990836377,7
1,125.8237139,0.219,118.9495691,17.50321598,7
2,1088.588474,3.916,575.8089961,184.5507811,7
1,35.12456487,0.343,34.525353,1.737853339,7
1,74.67244824,0.437,58.03447251,16.23173192,7
2,114.8418095,0.983,70.80254233,14.66049051,7
1,340.9606145,0.624,275.7716447,43.98204179,7
3,74.14092797,0.889,69.0651866,4.430596876,7
2,309.7941434,0.577,258.9555946,68.2665305,7
1,104.0515086,0.967,27.01851217,19.24606347,7
3,115.7169454,0.421,113.0044247,2.822898315,7
1,55.92640565,1.061,44.64302857,5.891177378,7
3,28.65028154,0.624,27.16615541,2.5399251,7
1,97.45406522,0.297,96.40020747,2.323646451,7
1,116.2985228,1.076,56.40035461,20.24809964,7
2,136.4406353,0.67,89.49301649,22.48220117,7
1,8.414213562,0.156,6.403124237,0.937042571,7
3,517.9089103,1.232,514.1906261,11.32653865,7
2,841.3710637,1.95,499.928995,184.8662529,7
1,2062.30664,7.036,382.5767897,199.0214829,7
3,248.3690099,0.531,243.115199,1.925013335,7
2,457.6180085,0.951,432.0011574,52.63874786,7
2,230.7105936,2.356,147.7193285,25.29120623,7
2,273.8120626,1.389,156.3713529,72.30224585,7
2,3428.558541,4.134,570.271865,508.2277731,7
2,705.0226053,0.796,320.0531206,39.48407057,7
2,759.0889577,1.216,693.2712312,89.71957468,7
2,152.0375447,0.858,146.0308187,11.55920384,7
2,214.0676177,6.583,189.620674,41.52500798,7
2,278.9300026,2.23,87.32124598,32.75262472,7
2,19.41421356,0.452,19.02629759,0.946058996,7
1,50.34994444,0.858,17.08800749,4.330522446,7
2,400.2618907,1.514,329.539072,86.59367711,9
2,141.3024316,6.474,33.83784863,53.28352933,9
5,885.5943439,1.981,870.8673837,52.95754654,9
5,390.9959204,10.608,217.9380646,101.1663568,9
2,226.6003224,1.108,210.2783869,24.66729975,9
2,267.1650731,2.543,223.6515146,55.51493814,9
2,279.8735849,1.857,263.6854186,19.12885447,9
2,665.6286034,2.668,632.1930085,33.68907867,9
2,369.0537482,5.507,344.419802,45.49680335,9
2,20.16227766,0.437,20.02498439,0.449438552,9
5,73.55619862,1.076,69.33974329,9.922159606,9
2,447.9756789,0.92,409.4142157,60.89676187,9
2,53.99674929,0.936,46.17358552,8.013239514,9
5,2152.364697,45.521,1200.555288,414.6981025,9
2,422.0068407,1.107,387.2531472,67.52430598,9
1,368.0607678,2.246,364.3144246,11.06736304,9
5,165.7203515,1.28,126.7753919,50.35677589,9
1,184.754448,1.294,85.51023331,14.08018612,9
2,350.4093027,1.279,326.9143619,38.27302027,9
1,402.9415621,0.296,400.6906537,9.353849322,9
1,30.64593615,0.124,30.01666204,1.932260153,9
5,156.4981598,1.56,124.2336508,36.35890896,9
5,310.8599679,1.591,295.2558213,25.65910459,9
1,387.8303231,2.013,222.3533224,9.979612518,9
5,485.0847914,4.009,176.0823671,108.7332043,9
2,409.8357015,1.731,369.0596158,34.75319285,9
5,13.81913191,0.718,11.70469991,2.392201442,9
5,288.5701194,1.123,237.5920874,21.53691251,9
2,147.2839656,0.858,106.6770828,14.82980185,9
5,531.8100179,20.826,253.9488137,143.5328619,9
5,191.9563372,1.217,186.9358179,9.719913609,9
2,549.9467707,3.494,202.8718808,161.0228085,9
2,377.1808792,1.638,354.035309,19.48958148,9
2,1007.243511,8.533,236.5417511,421.980473,9
1,246.7472793,0.795,216.4486082,23.19257232,9
2,667.7328492,1.373,165.3420697,133.0574853,9
2,340.5246291,1.092,332.8618332,14.51953789,9
2,280.358266,1.342,268.03358,17.81120112,9
2,658.5537415,2.278,616.5857605,48.40689149,9
1,971.5849433,8.096,284.1918366,118.3953783,9
5,162.5480577,1.077,151.4265499,22.90219254,9
1,47.75782603,0.343,46.01086828,1.434443697,9
1,107.7921929,0.296,105.5367235,7.078104905,9
1,135.8807079,2.776,26.17250466,36.48867438,9
3,86.36388728,1.716,80.05623024,6.170662777,9
1,20.30056308,1.014,16.2788206,5.344367516,9
1,292.3145988,0.811,283.6987839,19.35856024,9
1,420.3135495,12.62,298.5732741,57.07811609,9
3,67.18143909,0.795,64.38167441,1.382380946,9
4,562.6190169,3.23,350.9943019,33.45638358,9
2,233.268474,2.589,191.0235588,31.72907069,9
1,48.43105091,0.156,48.01041554,1.437188144,9
2,395.7489575,0.78,351.1267577,71.80597731,9
1,34.88329652,0.187,33.9705755,2.413853719,9
1,237.0718111,4.462,213.4900466,15.43865886,9
3,154.9690703,1.934,145.0551619,12.50558736,9
2,159.3366799,4.555,40,65,9
2,167.8250727,1.747,41.48493703,40.52073163,9
5,192.5309289,1.419,176.4794606,21.49258609,9
2,1294.696336,12.184,217.2970317,471.8058005,9
2,102.2651444,1.076,10,10,9
1,338.4308994,1.482,182.9890707,16.3616329,9
